位移_mm,力_kN,应变,应力_MPa,材料
1.683366733466934,38.481118431074364,0.03366733466933868,489.95723096997847,45钢
1.6993987975951905,38.41199372011783,0.03398797595190381,489.07710707148703,45钢
1.7154308617234473,40.102751573247126,0.034308617234468944,510.6045228466748,45钢
1.7314629258517036,38.74828244101855,0.03462925851703407,493.358871667131,45钢
1.74749498997996,38.696356228045566,0.0349498997995992,492.69772603102973,45钢
1.7635270541082166,39.54843957373287,0.03527054108216433,503.5467973062414,45钢
1.779559118236473,39.337732329165725,0.03559118236472946,500.8639870787178,45钢
1.7955911823647297,37.89981443979488,0.035911823647294595,482.5558324261903,45钢
1.8116232464929862,37.692783343125896,0.03623246492985972,479.9198284069646,45钢
1.8276553106212425,38.92420468185845,0.03655310621242485,495.5987850974627,45钢
1.8436873747494993,39.33185344474223,0.036873747494989985,500.78913473422347,45钢
1.8597194388777556,39.59386595859172,0.03719438877755511,504.1251844905506,45钢
1.8757515030060123,39.92419927227583,0.03751503006012025,508.3311224224145,45钢
1.8917835671342687,39.695201184320396,0.037835671342685374,505.41542574709484,45钢
1.9078156312625252,39.36038393981098,0.0381563126252505,501.1523965865817,45钢
1.9238476953907817,40.47293144662,0.038476953907815636,515.3178033622465,45钢
1.9398797595190382,40.37538052344305,0.038797595190380764,514.0757453829818,45钢
1.955911823647295,39.33347062842719,0.0391182364729459,500.80972537380364,45钢
1.9719438877755513,39.43202036635091,0.039438877755511026,502.0645006681446,45钢
1.9879759519038076,40.014826880770464,0.03975951903807615,509.48502994688,45钢
2.0040080160320644,39.662490757380084,0.04008016032064129,504.99894330425144,45钢
2.020040080160321,40.02794415964998,0.040400801603206415,509.6520444698382,45钢
2.0360721442885774,39.86014359674769,0.04072144288577155,507.5155395420496,45钢
2.052104208416834,38.72395168191105,0.04104208416833668,493.04908255897243,45钢
2.0681362725450905,40.0982579591485,0.041362725450901805,510.5473083266562,45钢
2.084168336673347,39.708054493282,0.04168336673346694,505.57907929783323,45钢
2.1002004008016035,40.79695397314354,0.04200400801603207,519.443389788528,45钢
2.11623246492986,39.68257638470525,0.0423246492985972,505.25468167017664,45钢
2.1322645290581166,39.28313257123903,0.04264529058116233,500.1688007822667,45钢
2.1482965931863727,40.292805776082204,0.042965931863727456,513.0243701575598,45钢
2.1643286573146296,39.46525082719892,0.04328657314629259,502.48760439393965,45钢
2.1803607214428857,40.56527742413181,0.04360721442885772,516.4935898590434,45钢
2.1963927855711427,39.9528336135176,0.04392785571142285,508.69570648643014,45钢
2.2124248496993992,39.32939795563144,0.04424849699398798,500.75787044944053,45钢
2.2284569138276553,39.786027116683854,0.04456913827655311,506.57185841161777,45钢
2.2444889779559123,40.642418046265995,0.04488977955911824,517.4757755947275,45钢
2.2605210420841684,40.39971748412232,0.04521042084168337,514.3856134520713,45钢
2.2765531062124253,39.50485935436557,0.045531062124248504,502.9919162508867,45钢
2.2925851703406814,41.60722084461287,0.04585170340681363,529.7600367280628,45钢
2.308617234468938,39.99498676902308,0.04617234468937876,509.2324175850201,45钢
2.3246492985971945,41.43099516073254,0.046492985971943894,527.5162597376811,45钢
2.340681362725451,40.10004592530444,0.04681362725450902,510.57007343802906,45钢
2.356713426853708,41.72075048621034,0.047134268537074156,531.2055422408442,45钢
2.372745490981964,40.58060400186467,0.047454909819639284,516.6887340724242,45钢
2.3887775551102206,41.203122114434706,0.04777555110220441,524.6148875497402,45钢
2.404809619238477,40.458539366763105,0.048096192384769546,515.1345575554176,45钢
2.4208416833667337,39.827156517472176,0.04841683366733467,507.09553464929763,45钢
2.43687374749499,39.90805589806753,0.04873747494989981,508.1255784245243,45钢
2.4529058116232467,41.73975257837171,0.049058116232464935,531.4474845969297,45钢
2.4689378757515033,40.37337712740171,0.04937875751503006,514.0502373308002,45钢
2.48496993987976,41.74711495891589,0.0496993987975952,531.5412254166316,45钢
2.5010020040080163,40.81834545192875,0.050020040080160325,519.7157547856817,45钢
2.517034068136273,42.26741847834091,0.05034068136272546,538.1659411742577,45钢
2.5330661322645294,41.28918163376238,0.05066132264529059,525.7106323073651,45钢
2.549098196392786,41.559040061904454,0.050981963927855714,529.1465794314911,45钢
2.5651302605210424,41.10079284313647,0.05130260521042085,523.311989701221,45钢
2.581162324649299,41.522902682027286,0.051623246492985976,528.6864636318206,45钢
2.5971943887775555,41.9656802016255,0.05194388777555111,534.3240868684393,45钢
2.613226452905812,41.521701502544396,0.05226452905811624,528.6711697267231,45钢
2.629258517034068,41.74301433852743,0.052585170340681366,531.4890146521657,45钢
2.645290581162325,40.925711801118695,0.0529058116232465,521.0827867559891,45钢
2.661322645290581,41.00394621838605,0.05322645290581163,522.0788991356103,45钢
2.677354709418838,42.205036133762086,0.05354709418837676,537.3716638232498,45钢
2.6933867735470947,41.31503221721994,0.05386773547094189,526.0397724365043,45钢
2.7094188376753507,42.20734416382978,0.05418837675350702,537.4010505995981,45钢
2.7254509018036077,41.652942124799125,0.05450901803607215,530.3421786394676,45钢
2.741482965931864,42.56716954366932,0.05482965931863728,541.9824934974879,45钢
2.7575150300601208,40.44065869923923,0.055150300601202414,514.9068936333414,45钢
2.773547094188377,40.34092309525857,0.05547094188376754,513.6370194106623,45钢
2.7895791583166334,41.729394853216505,0.05579158316633267,531.3156058329254,45钢
2.8056112224448904,41.98902675776159,0.0561122244488978,534.6213447045808,45钢
2.8216432865731464,42.42846090092886,0.05643286573146293,540.2163987143945,45钢
2.8376753507014034,40.93032927557158,0.056753507014028065,521.1415783163504,45钢
2.8537074148296595,40.928568958651574,0.05707414829659319,521.1191652462807,45钢
2.869739478957916,42.317539682613706,0.05739478957915832,538.8041047063901,45钢
2.8857715430861726,42.47921689821685,0.057715430861723455,540.8626446890504,45钢
2.901803607214429,42.67373244727266,0.05803607214428858,543.3392956722254,45钢
2.9178356713426856,42.735655842777746,0.05835671342685372,544.1277294972004,45钢
2.933867735470942,42.5526029102584,0.058677354709418844,541.797025203905,45钢
2.9498997995991987,42.33554375561679,0.05899799599198397,539.0333398771551,45钢
2.965931863727455,43.131604711085956,0.059318637274549106,549.169111323705,45钢
2.9819639278557117,42.04921776985095,0.059639278557114234,535.3877211202092,45钢
2.9979959919839683,42.24793076851396,0.05995991983967937,537.9178157367952,45钢
3.014028056112225,42.021262937722966,0.060280561122244496,535.0317888422483,45钢
3.0300601202404813,42.57432806232023,0.06060120240480962,542.0736386647555,45钢
3.046092184368738,43.613162754726204,0.06092184368737476,555.3005039451514,45钢
3.0621242484969944,43.09439403398602,0.061242484969939885,548.6953298678188,45钢
3.0781563126252505,42.7798035824309,0.06156312625250501,544.6898364513626,45钢
3.0941883767535074,42.76708096886227,0.06188376753507015,544.5278469674562,45钢
3.1102204408817635,42.28023144259803,0.062204408817635275,538.3290810398305,45钢
3.12625250501002,43.26037170637461,0.0625250501002004,550.8086250131254,45钢
3.142284569138277,42.91537551563674,0.06284569138276554,546.4159933745236,45钢
3.1583166332665336,42.660956322576766,0.06316633266533067,543.1766248629103,45钢
3.1743486973947896,43.002499971860416,0.06348697394789579,547.5252973412879,45钢
3.190380761523046,43.034082518469624,0.06380761523046093,547.9274191536085,45钢
3.206412825651303,42.871031446596,0.06412825651302606,545.8513866748493,45钢
3.2224448897795597,42.78825388754075,0.0644488977955912,544.7974291685516,45钢
3.2384769539078158,44.37139129766899,0.06476953907815632,564.9545777478155,45钢
3.2545090180360727,42.33583947935494,0.06509018036072145,539.0371051519128,45钢
3.2705410821643293,43.72679029062424,0.06541082164328658,556.7472558879324,45钢
3.2865731462925853,42.94589940632123,0.0657314629258517,546.8046359495826,45钢
3.302605210420842,43.028605612825935,0.06605210420841684,547.8576849662234,45钢
3.318637274549099,44.9026731887877,0.06637274549098197,571.7190745932818,45钢
3.334669338677355,44.120776104117326,0.0666933867735471,561.7636433031341,45钢
3.3507014028056115,43.46982927952934,0.06701402805611223,553.4755239166071,45钢
3.366733466933868,43.7141020467945,0.06733466933867736,556.5857040135027,45钢
3.382765531062125,42.60245473569198,0.0676553106212425,542.4317588952343,45钢
3.398797595190381,42.93304460506357,0.06797595190380762,546.6409633983247,45钢
3.4148296593186376,42.546018943579305,0.06829659318637275,541.7131954657267,45钢
3.4308617234468946,42.65485481090952,0.06861723446893789,543.0989379379171,45钢
3.44689378757515,42.53753930318463,0.06893787575150301,541.6052292397752,45钢
3.462925851703407,43.30774176233235,0.06925851703406814,551.4117598073886,45钢
3.4789579158316637,43.713300805033846,0.06957915831663328,556.5755022779401,45钢
3.49498997995992,42.77408275233022,0.0698997995991984,544.6169965187083,45钢
3.5110220440881768,43.18390784522178,0.07022044088176353,549.8350560731576,45钢
3.5270541082164333,44.18714358119651,0.07054108216432867,562.6086609799052,45钢
3.5430861723446903,43.68670643849982,0.0708617234468938,556.2368920005451,45钢
3.559118236472946,43.938822627429296,0.07118236472945892,559.4469377280842,45钢
3.575150300601203,44.2191368638289,0.07150300601202406,563.0160124501148,45钢
3.5911823647294594,43.071080656725265,0.07182364729458919,548.3984944785955,45钢
3.6072144288577155,44.9228397467552,0.07214428857715431,571.9758434010192,45钢
3.6232464929859725,43.98121806360471,0.07246492985971945,559.9867336425785,45钢
3.639278557114229,43.35625203869567,0.07278557114228458,552.0294123510156,45钢
3.655310621242485,44.33263959650387,0.0731062124248497,564.4611753475643,45钢
3.6713426853707416,43.40825715862681,0.07342685370741484,552.6915626625602,45钢
3.6873747494989986,43.14377793763845,0.07374749498997997,549.3241057889597,45钢
3.703406813627255,43.39891196005255,0.0740681362725451,552.5725757982748,45钢
3.719438877755511,43.23344086985151,0.07438877755511022,550.4657306631548,45钢
3.735470941883768,44.77848933827504,0.07470941883767536,570.1379153648317,45钢
3.7515030060120247,45.06003248439096,0.0750300601202405,573.722637064556,45钢
3.7675350701402808,43.12498762271159,0.07535070140280561,549.0848598666483,45钢
3.7835671342685373,44.8364174531638,0.07567134268537075,570.8754796541089,45钢
3.7995991983967943,44.57427288705857,0.07599198396793588,567.5377485548219,45钢
3.8156312625250504,45.77530678669111,0.076312625250501,582.8298000272615,45钢
3.831663326653307,43.37677279808455,0.07663326653306614,552.2906909951273,45钢
3.8476953907815634,44.63088993770573,0.07695390781563127,568.2586198416182,45钢
3.8637274549098204,43.852569790672625,0.07727454909819641,558.3487315744273,45钢
3.8797595190380765,44.519269412876056,0.07759519038076153,566.8374219790113,45钢
3.895791583166333,45.502268551923855,0.07791583166332666,579.35336631354,45钢
3.91182364729459,44.76133746892982,0.0782364729458918,569.9195307972054,45钢
3.927855711422846,45.873621459825586,0.07855711422845692,584.081582381222,45钢
3.9438877755511026,45.519446931433436,0.07887775551102205,579.5720884193473,45钢
3.959919839679359,43.53775321143701,0.07919839679358719,554.3403590084894,45钢
3.975951903807615,44.02286559013084,0.0795190380761523,560.517006867616,45钢
3.991983967935872,45.29384932858471,0.07983967935871744,576.6996881016901,45钢
4.008016032064129,44.1793701138626,0.08016032064128258,562.5096860362123,45钢
4.024048096192385,45.79433392923209,0.08048096192384771,583.0720613349557,45钢
4.040080160320642,45.663284673995456,0.08080160320641283,581.4034889848192,45钢
4.056112224448898,44.18659707782622,0.08112224448897797,562.6017026770039,45钢
4.072144288577155,43.6296132255341,0.0814428857715431,555.509958021691,45钢
4.088176352705411,45.51695545678734,0.08176352705410822,579.5403659521114,45钢
4.104208416833668,45.35759571261071,0.08208416833667335,577.5113329570149,45钢
4.120240480961924,45.90898332604131,0.08240480961923849,584.5318240259398,45钢
4.136272545090181,45.14416333623302,0.08272545090180361,574.7938252443256,45钢
4.1523046092184375,44.78937937657084,0.08304609218436874,570.2765717559687,45钢
4.168336673346694,45.476597730759316,0.08336673346693388,579.0265149909353,45钢
4.18436873747495,45.286585474905394,0.083687374749499,576.6072017660534,45钢
4.200400801603207,45.91078141516917,0.08400801603206413,584.5547180271031,45钢
4.216432865731464,44.34787131641758,0.08432865731462927,564.6551117926601,45钢
4.23246492985972,46.19181879918976,0.0846492985971944,588.1330001583881,45钢
4.248496993987976,44.76870773689706,0.08496993987975952,570.0133720427817,45钢
4.264529058116233,45.059400039144705,0.08529058116232466,573.7145845147802,45钢
4.28056112224449,45.12096661243683,0.08561122244488979,574.498475134398,45钢
4.296593186372745,45.13297338159,0.08593186372745491,574.6513501964291,45钢
4.312625250501003,44.20828151269562,0.08625250501002005,562.877797710021,45钢
4.328657314629259,44.73757521364114,0.08657314629258518,569.6169801105956,45钢
4.344689378757515,45.83563502005878,0.0868937875751503,583.597923599945,45钢
4.3607214428857715,46.52506079892075,0.08721442885771544,592.3759726625149,45钢
4.376753507014029,46.61878308485578,0.08753507014028057,593.5692828772154,45钢
4.392785571142285,45.20145991268534,0.0878557114228457,575.5233485296978,45钢
4.408817635270541,44.9075797182485,0.08817635270541083,571.7815465194185,45钢
4.4248496993987985,45.26177583055353,0.08849699398797596,576.2913152964395,45钢
4.440881763527055,46.415444840820825,0.0888176352705411,590.9802977577701,45钢
4.456913827655311,44.213142109342634,0.08913827655310622,562.9396848009146,45钢
4.472945891783567,45.458342218393184,0.08945891783567135,578.794078392065,45钢
4.488977955911825,46.599721934645345,0.08977955911823648,593.3265885700597,45钢
4.50501002004008,45.1900502007297,0.0901002004008016,575.3780754424314,45钢
4.521042084168337,46.018870839894355,0.09042084168336674,585.9309564888398,45钢
4.537074148296593,45.64412282995341,0.09074148296593187,581.1595126028974,45钢
4.553106212424851,47.09802635707113,0.09106212424849701,599.6712028886153,45钢
4.569138276553106,45.7011715344135,0.09138276553106213,581.8858798813785,45钢
4.585170340681363,46.57585425460213,0.09170340681362726,593.0226955726512,45钢
4.60120240480962,44.757018284958185,0.0920240480961924,569.8645371924176,45钢
4.617234468937876,46.93107936837627,0.09234468937875752,597.5455660143592,45钢
4.6332665330661325,45.943248905709886,0.09266533066132265,584.9681073050257,45钢
4.649298597194389,46.016085797604255,0.09298597194388779,585.8954961991126,45钢
4.6653306613226455,45.97463749126016,0.09330661322645291,585.3677595263565,45钢
4.681362725450902,45.961925080342944,0.09362725450901804,585.2058999467524,45钢
4.697394789579159,46.630014336835494,0.09394789579158318,593.7122837395776,45钢
4.713426853707416,46.26024099395612,0.09426853707414831,589.0041793353827,45钢
4.729458917835672,44.87645535724771,0.09458917835671343,571.3852585123801,45钢
4.745490981963928,45.81185446206277,0.09490981963927857,583.2951398758306,45钢
4.761523046092185,45.37437892786742,0.0952304609218437,577.7250236710381,45钢
4.777555110220441,47.22424640898796,0.09555110220440882,601.2782878604523,45钢
4.793587174348698,47.138404463785854,0.09587174348697396,600.1853133449731,45钢
4.809619238476954,45.31604609451641,0.09619238476953909,576.9823063419021,45钢
4.825651302605211,47.41398813049396,0.09651302605210421,603.694156532125,45钢
4.841683366733467,45.4083874984926,0.09683366733466935,578.1580346065858,45钢
4.857715430861724,46.64464386501438,0.09715430861723448,593.8985528348942,45钢
4.87374749498998,47.77911104031234,0.09747494989979961,608.3430497335723,45钢
4.889779559118237,46.90285739126139,0.09779559118236474,597.1862323379104,45钢
4.9058116232464934,46.36457481802468,0.09811623246492987,590.3325999640269,45钢
4.92184368737475,46.67969121234867,0.098436873747495,594.3447898974554,45钢
4.9378757515030065,46.14044414597362,0.09875751503006013,587.4788772051556,45钢
4.953907815631263,45.41196565570955,0.09907815631262526,578.2035931577266,45钢
4.96993987975952,46.950684599055435,0.0993987975951904,597.7951877750494,45钢
4.985971943887776,47.86848087647707,0.09971943887775551,609.4809427898239,45钢
5.002004008016033,46.07295847115841,0.10004008016032065,586.6196221805953,45钢
5.018036072144289,47.1212406812407,0.10036072144288578,599.9667770936462,45钢
5.034068136272546,45.99815374549158,0.10068136272545092,585.6671780275794,45钢
5.050100200400802,46.29416796408903,0.10100200400801604,589.4361513003165,45钢
5.066132264529059,47.98679125832989,0.10132264529058117,610.9873186294824,45钢
5.082164328657315,47.69944558709656,0.10164328657314631,607.3287168229663,45钢
5.098196392785572,46.48099249031805,0.10196392785571143,591.8148770567522,45钢
5.114228456913828,45.755003232267114,0.10228456913827656,582.5712869249917,45钢
5.130260521042085,47.60344265115426,0.1026052104208417,606.1063684459687,45钢
5.1462925851703405,46.04028945479983,0.10292585170340682,586.2036669940995,45钢
5.162324649298598,47.45806796834044,0.10324649298597195,604.2553989329026,45钢
5.178356713426854,46.48558402974124,0.10356713426853709,591.8733384017805,45钢
5.194388777555111,47.47776421810381,0.10388777555110222,604.506179585545,45钢
5.2104208416833675,47.26094464575106,0.10420841683366734,601.7455447178156,45钢
5.226452905811624,47.07827852846915,0.10452905811623248,599.4197655132484,45钢
5.242484969939881,46.187391874086465,0.10484969939879761,588.0766347497473,45钢
5.258517034068136,46.73243155501962,0.10517034068136273,595.0163013635723,45钢
5.274549098196394,46.34792542508935,0.10549098196392787,590.1206131301583,45钢
5.29058116232465,47.18169128357679,0.105811623246493,600.7364587177422,45钢
5.306613226452906,48.13919402607208,0.10613226452905812,612.9277725746782,45钢
5.322645290581162,46.335511350495246,0.10645290581162326,589.9625520898048,45钢
5.33867735470942,46.622234080216536,0.10677354709418839,593.6132223519496,45钢
5.354709418837676,46.06397121603152,0.10709418837675352,586.5051927976791,45钢
5.370741482965932,45.89442924779752,0.10741482965931864,584.3465155898449,45钢
5.386773547094189,45.190250640715824,0.10773547094188378,575.3806275257538,45钢
5.402805611222446,44.42918961787191,0.10805611222444891,565.6904894384297,45钢
5.4188376753507015,46.19774677527278,0.10837675350701403,588.2084775578326,45钢
5.434869739478958,44.55840667662223,0.10869739478957917,567.3357335186607,45钢
5.450901803607215,46.36186798253993,0.1090180360721443,590.2981354351132,45钢
5.466933867735471,45.65060788707195,0.10933867735470942,581.2420829843735,45钢
5.482965931863728,46.0090762640071,0.10965931863727456,585.8062479700674,45钢
5.498997995991985,44.650660798368214,0.10997995991983969,568.5103504705352,45钢
5.5150300601202416,45.56112478642673,0.11030060120240483,580.1027477987482,45钢
5.531062124248497,46.09509617070145,0.11062124248496995,586.9014883635541,45钢
5.547094188376754,45.979245166846944,0.11094188376753508,585.4264263235743,45钢
5.563126252505011,43.17156276603175,0.11126252505010022,549.6778735103148,45钢
5.579158316633267,45.16766571581871,0.11158316633266534,575.0930670879231,45钢
5.595190380761523,44.633747535000666,0.11190380761523047,568.2950039311389,45钢
5.611222444889781,44.17683942045039,0.1122244488977956,562.4774642197154,45钢
5.627254509018036,45.06216293906611,0.11254509018036073,573.7497628788749,45钢
5.643286573146293,43.90929298168246,0.11286573146292586,559.0709542834356,45钢
5.659318637274549,45.374571111795,0.113186372745491,577.7274706348696,45钢
5.675350701402807,45.129043912750504,0.11350701402805613,574.6013186030068,45钢
5.6913827655310625,43.79738000398588,0.11382765531062125,557.6460327921324,45钢
5.707414829659319,43.23402551437306,0.11414829659318639,550.473174594687,45钢
5.723446893787576,43.48112125552915,0.11446893787575152,553.6192979418595,45钢
5.739478957915832,44.405924072614035,0.11478957915831664,565.3942630656965,45钢
5.755511022044089,43.705742981472305,0.11511022044088177,556.4792729983519,45钢
5.771543086172345,42.48487709510594,0.11543086172344691,540.9347126150253,45钢
5.787575150300602,42.724640617576505,0.11575150300601203,543.9874791755323,45钢
5.803607214428858,42.872852173596314,0.11607214428857716,545.8745689106003,45钢
5.819639278557115,43.81328229586435,0.1163927855711423,557.848507231871,45钢
5.835671342685371,43.696700323585254,0.11671342685370743,556.3641382049886,45钢
5.851703406813628,43.78334766754091,0.11703406813627255,557.4673673845525,45钢
5.867735470941884,42.3243387233868,0.11735470941883769,538.8906728552969,45钢
5.883767535070141,42.33950799367805,0.11767535070140282,539.0838141664323,45钢
5.899799599198397,43.14210047381862,0.11799599198396794,549.3027476382166,45钢
5.915831663326654,43.017569936980124,0.11831663326653308,547.7171742586413,45钢
5.93186372745491,41.853736860471265,0.11863727454909821,532.8987787772595,45钢
5.947895791583167,42.268622719807915,0.11895791583166333,538.1812740657809,45钢
